"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Upper","Oct 29, 2025, 5:23 AM","Oct 29, 2025, 6:16 AM","","[Chest] Decline Chest Press",,"",1,"normal",110,13,,,
"Upper","Oct 29, 2025, 5:23 AM","Oct 29, 2025, 6:16 AM","","[Chest] Decline Chest Press",,"",2,"normal",110,10,,,
"Upper","Oct 29, 2025, 5:23 AM","Oct 29, 2025, 6:16 AM","","Bench Press (Smith Machine)",,"",0,"warmup",50,10,,,
"Upper","Oct 29, 2025, 5:23 AM","Oct 29, 2025, 6:16 AM","","Bench Press (Smith Machine)",,"",1,"normal",70,10,,,
"Upper","Oct 29, 2025, 5:23 AM","Oct 29, 2025, 6:16 AM","","Bench Press (Smith Machine)",,"",2,"normal",75,11,,,
"Upper","Oct 29, 2025, 5:23 AM","Oct 29, 2025, 6:16 AM","","Crunch (Machine)",,"",0,"warmup",70,20,,,
"Upper","Oct 29, 2025, 5:23 AM","Oct 29, 2025, 6:16 AM","","Crunch (Machine)",,"",1,"normal",50,10,,,
"Upper","Oct 29, 2025, 5:23 AM","Oct 29, 2025, 6:16 AM","","[Back] Arsenal Strength Low Row",,"",0,"warmup",110,10,,,
"Upper","Oct 29, 2025, 5:23 AM","Oct 29, 2025, 6:16 AM","","[Back] Arsenal Strength Low Row",,"",1,"normal",160,10,,,
"Upper","Oct 29, 2025, 5:23 AM","Oct 29, 2025, 6:16 AM","","[Back] Arsenal Strength Low Row",,"",2,"normal",165,10,,,
"Lower","Oct 28, 2025, 5:14 AM","Oct 28, 2025, 6:00 AM","","Goblet Squat",,"",0,"normal",25,15,,,
"Lower","Oct 28, 2025, 5:14 AM","Oct 28, 2025, 6:00 AM","","Leg Press (Machine)",,"",0,"warmup",200,12,,,
"Lower","Oct 28, 2025, 5:14 AM","Oct 28, 2025, 6:00 AM","","Leg Press (Machine)",,"",1,"normal",230,10,,,
"Lower","Oct 28, 2025, 5:14 AM","Oct 28, 2025, 6:00 AM","","Leg Press (Machine)",,"",2,"normal",230,12,,,
"Lower","Oct 28, 2025, 5:14 AM","Oct 28, 2025, 6:00 AM","","Glute Bridge (Machine)",,"",0,"warmup",170,17,,,
"Lower","Oct 28, 2025, 5:14 AM","Oct 28, 2025, 6:00 AM","","Glute Bridge (Machine)",,"",1,"normal",190,17,,,
"Lower","Oct 28, 2025, 5:14 AM","Oct 28, 2025, 6:00 AM","","Glute Bridge (Machine)",,"",2,"normal",190,14,,,
"Lower","Oct 28, 2025, 5:14 AM","Oct 28, 2025, 6:00 AM","","Standing Cable Glute Kickbacks",,"",0,"warmup",90,10,,,
"Lower","Oct 28, 2025, 5:14 AM","Oct 28, 2025, 6:00 AM","","Standing Cable Glute Kickbacks",,"",1,"normal",108,10,,,
"Lower","Oct 28, 2025, 5:14 AM","Oct 28, 2025, 6:00 AM","","Hack Squat (Machine)",,"",0,"warmup",157,10,,,
"Lower","Oct 28, 2025, 5:14 AM","Oct 28, 2025, 6:00 AM","","Hack Squat (Machine)",,"",1,"normal",167,10,,,
"Lower","Oct 28, 2025, 5:14 AM","Oct 28, 2025, 6:00 AM","","Hack Squat (Machine)",,"",2,"normal",167,10,,,
"Lower","Oct 28, 2025, 5:14 AM","Oct 28, 2025, 6:00 AM","","Crunch (Machine)",,"",0,"warmup",50,20,,,
"Lower","Oct 28, 2025, 5:14 AM","Oct 28, 2025, 6:00 AM","","Crunch (Machine)",,"",1,"normal",50,11,,,
"Upper","Oct 27, 2025, 5:29 AM","Oct 27, 2025, 6:22 AM","","[Back] Hammer Strength Row",,"",0,"warmup",160,12,,,
"Upper","Oct 27, 2025, 5:29 AM","Oct 27, 2025, 6:22 AM","","[Back] Hammer Strength Row",,"",1,"normal",160,12,,,
"Upper","Oct 27, 2025, 5:29 AM","Oct 27, 2025, 6:22 AM","","[Back] Hammer Strength Row",,"",2,"normal",160,12,,,
"Upper","Oct 27, 2025, 5:29 AM","Oct 27, 2025, 6:22 AM","","[Back] Chest-Supported T-Bar Row",,"",0,"warmup",70,10,,,
"Upper","Oct 27, 2025, 5:29 AM","Oct 27, 2025, 6:22 AM","","[Back] Chest-Supported T-Bar Row",,"",1,"normal",80,12,,,
"Upper","Oct 27, 2025, 5:29 AM","Oct 27, 2025, 6:22 AM","","[Back] Chest-Supported T-Bar Row",,"",2,"normal",80,12,,,
"Upper","Oct 27, 2025, 5:29 AM","Oct 27, 2025, 6:22 AM","","[Chest] Incline Chest Press (Machine)",,"",0,"warmup",110,10,,,
"Upper","Oct 27, 2025, 5:29 AM","Oct 27, 2025, 6:22 AM","","[Chest] Incline Chest Press (Machine)",,"",1,"normal",100,10,,,
"Upper","Oct 27, 2025, 5:29 AM","Oct 27, 2025, 6:22 AM","","[Chest] Incline Chest Press (Machine)",,"",2,"normal",80,10,,,
"Upper","Oct 27, 2025, 5:29 AM","Oct 27, 2025, 6:22 AM","","Bench Press (Smith Machine)",,"",0,"warmup",50,12,,,
"Upper","Oct 27, 2025, 5:29 AM","Oct 27, 2025, 6:22 AM","","Bench Press (Smith Machine)",,"",1,"normal",60,12,,,
"Upper","Oct 27, 2025, 5:29 AM","Oct 27, 2025, 6:22 AM","","Bench Press (Smith Machine)",,"",2,"normal",60,12,,,
"Upper","Oct 27, 2025, 5:29 AM","Oct 27, 2025, 6:22 AM","","Crunch (Machine)",,"",0,"warmup",60,10,,,
"Upper","Oct 27, 2025, 5:29 AM","Oct 27, 2025, 6:22 AM","","Crunch (Machine)",,"",1,"normal",60,10,,,
"Upper","Oct 27, 2025, 5:29 AM","Oct 27, 2025, 6:22 AM","","Crunch (Machine)",,"",2,"normal",60,10,,,
"Lower","Oct 24, 2025, 5:29 AM","Oct 24, 2025, 6:22 AM","","Leg Press (Machine)",,"",0,"warmup",200,12,,,
"Lower","Oct 24, 2025, 5:29 AM","Oct 24, 2025, 6:22 AM","","Leg Press (Machine)",,"",1,"normal",230,10,,,
"Lower","Oct 24, 2025, 5:29 AM","Oct 24, 2025, 6:22 AM","","Leg Press (Machine)",,"",2,"normal",230,10,,,
"Lower","Oct 24, 2025, 5:29 AM","Oct 24, 2025, 6:22 AM","","Glute Bridge (Machine)",,"",0,"warmup",170,17,,,
"Lower","Oct 24, 2025, 5:29 AM","Oct 24, 2025, 6:22 AM","","Glute Bridge (Machine)",,"",1,"normal",180,17,,,
"Lower","Oct 24, 2025, 5:29 AM","Oct 24, 2025, 6:22 AM","","Glute Bridge (Machine)",,"",2,"normal",180,15,,,
"Lower","Oct 24, 2025, 5:29 AM","Oct 24, 2025, 6:22 AM","","Kneeling Glute Kickback (Machine)",,"",0,"warmup",77,9,,,
"Lower","Oct 24, 2025, 5:29 AM","Oct 24, 2025, 6:22 AM","","Kneeling Glute Kickback (Machine)",,"",1,"normal",99,9,,,
"Lower","Oct 24, 2025, 5:29 AM","Oct 24, 2025, 6:22 AM","","Kneeling Glute Kickback (Machine)",,"",2,"normal",99,9,,,
"Lower","Oct 24, 2025, 5:29 AM","Oct 24, 2025, 6:22 AM","","Hack Squat (Machine)",,"",0,"warmup",162,10,,,
"Lower","Oct 24, 2025, 5:29 AM","Oct 24, 2025, 6:22 AM","","Hack Squat (Machine)",,"",1,"normal",162,10,,,
"Lower","Oct 24, 2025, 5:29 AM","Oct 24, 2025, 6:22 AM","","Squat (Barbell)",,"",0,"warmup",45,15,,,
"Lower","Oct 24, 2025, 5:29 AM","Oct 24, 2025, 6:22 AM","","Crunch (Machine)",,"",0,"warmup",50,20,,,
"Lower","Oct 24, 2025, 5:29 AM","Oct 24, 2025, 6:22 AM","","Crunch (Machine)",,"",1,"normal",50,15,,,
"Lower","Oct 24, 2025, 5:29 AM","Oct 24, 2025, 6:22 AM","","Crunch (Machine)",,"",2,"normal",50,14,,,
"Upper","Oct 23, 2025, 5:11 AM","Oct 23, 2025, 6:02 AM","","[Back] Bent Over Row (Barbell)",,"",0,"warmup",85,10,,,
"Upper","Oct 23, 2025, 5:11 AM","Oct 23, 2025, 6:02 AM","","[Back] Bent Over Row (Barbell)",,"",1,"normal",75,11,,,
"Upper","Oct 23, 2025, 5:11 AM","Oct 23, 2025, 6:02 AM","","[Back] Bent Over Row (Barbell)",,"",2,"normal",75,12,,,
"Upper","Oct 23, 2025, 5:11 AM","Oct 23, 2025, 6:02 AM","","Lat Pulldown (Cable)",,"",0,"warmup",70,18,,,
"Upper","Oct 23, 2025, 5:11 AM","Oct 23, 2025, 6:02 AM","","Lat Pulldown (Cable)",,"",1,"normal",90,9,,,
"Upper","Oct 23, 2025, 5:11 AM","Oct 23, 2025, 6:02 AM","","Lat Pulldown (Cable)",,"",2,"normal",90,9,,,
"Upper","Oct 23, 2025, 5:11 AM","Oct 23, 2025, 6:02 AM","","[Chest] Decline Chest Press",,"",0,"warmup",100,12,,,
"Upper","Oct 23, 2025, 5:11 AM","Oct 23, 2025, 6:02 AM","","[Chest] Decline Chest Press",,"",1,"normal",100,12,,,
"Upper","Oct 23, 2025, 5:11 AM","Oct 23, 2025, 6:02 AM","","[Chest] Decline Chest Press",,"",2,"normal",100,10,,,
"Upper","Oct 23, 2025, 5:11 AM","Oct 23, 2025, 6:02 AM","","Bench Press (Smith Machine)",,"",0,"warmup",50,12,,,
"Upper","Oct 23, 2025, 5:11 AM","Oct 23, 2025, 6:02 AM","","Bench Press (Smith Machine)",,"",1,"normal",60,11,,,
"Upper","Oct 23, 2025, 5:11 AM","Oct 23, 2025, 6:02 AM","","Bench Press (Smith Machine)",,"",2,"normal",60,13,,,
"Upper","Oct 23, 2025, 5:11 AM","Oct 23, 2025, 6:02 AM","","Crunch (Machine)",,"",0,"warmup",50,20,,,
"Upper","Oct 23, 2025, 5:11 AM","Oct 23, 2025, 6:02 AM","","Crunch (Machine)",,"",1,"normal",50,22,,,
"Upper","Oct 23, 2025, 5:11 AM","Oct 23, 2025, 6:02 AM","","Crunch (Machine)",,"",2,"normal",50,14,,,
"Lower","Oct 22, 2025, 5:19 AM","Oct 22, 2025, 6:01 AM","","Leg Press (Machine)",,"",0,"warmup",200,12,,,
"Lower","Oct 22, 2025, 5:19 AM","Oct 22, 2025, 6:01 AM","","Leg Press (Machine)",,"",1,"normal",230,10,,,
"Lower","Oct 22, 2025, 5:19 AM","Oct 22, 2025, 6:01 AM","","Leg Press (Machine)",,"",2,"normal",230,10,,,
"Lower","Oct 22, 2025, 5:19 AM","Oct 22, 2025, 6:01 AM","","Glute Bridge (Machine)",,"",0,"warmup",170,17,,,
"Lower","Oct 22, 2025, 5:19 AM","Oct 22, 2025, 6:01 AM","","Glute Bridge (Machine)",,"",1,"normal",180,17,,,
"Lower","Oct 22, 2025, 5:19 AM","Oct 22, 2025, 6:01 AM","","Glute Bridge (Machine)",,"",2,"normal",180,12,,,
"Lower","Oct 22, 2025, 5:19 AM","Oct 22, 2025, 6:01 AM","","Kneeling Glute Kickback (Machine)",,"",0,"warmup",77,8,,,
"Lower","Oct 22, 2025, 5:19 AM","Oct 22, 2025, 6:01 AM","","Kneeling Glute Kickback (Machine)",,"",1,"normal",110,8,,,
"Lower","Oct 22, 2025, 5:19 AM","Oct 22, 2025, 6:01 AM","","Kneeling Glute Kickback (Machine)",,"",2,"normal",110,8,,,
"Lower","Oct 22, 2025, 5:19 AM","Oct 22, 2025, 6:01 AM","","Hack Squat (Machine)",,"",0,"warmup",152,11,,,
"Lower","Oct 22, 2025, 5:19 AM","Oct 22, 2025, 6:01 AM","","Hack Squat (Machine)",,"",1,"normal",172,11,,,
"Lower","Oct 22, 2025, 5:19 AM","Oct 22, 2025, 6:01 AM","","Hack Squat (Machine)",,"",2,"normal",177,11,,,
"Lower","Oct 22, 2025, 5:19 AM","Oct 22, 2025, 6:01 AM","","Crunch (Machine)",,"",0,"warmup",50,20,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","[Back] Hammer Strength Row",,"",0,"warmup",160,14,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","[Back] Hammer Strength Row",,"",1,"normal",160,14,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","[Back] Hammer Strength Row",,"",2,"normal",130,12,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","Lat Pulldown (Cable)",,"",0,"warmup",70,16,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","Lat Pulldown (Cable)",,"",1,"normal",85,9,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","Lat Pulldown (Cable)",,"",2,"normal",85,8,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","Bench Press (Smith Machine)",,"",0,"warmup",50,10,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","Bench Press (Smith Machine)",,"",1,"normal",75,10,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","Bench Press (Smith Machine)",,"",2,"normal",75,10,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","[Shoulders] Rear Delt Reverse Fly",,"",0,"warmup",25,12,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","[Shoulders] Rear Delt Reverse Fly",,"",1,"normal",50,12,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","[Shoulders] Rear Delt Reverse Fly",,"",2,"normal",55,9,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","[Biceps] Preacher Curl (Machine)",,"",0,"warmup",35,10,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","[Biceps] Preacher Curl (Machine)",,"",1,"normal",45,10,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","[Biceps] Preacher Curl (Machine)",,"",2,"normal",50,9,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","Crunch (Machine)",,"",0,"warmup",50,20,,,
"Upper","Oct 21, 2025, 6:21 AM","Oct 21, 2025, 7:22 AM","","Crunch (Machine)",,"",1,"normal",50,20,,,
"Lower","Oct 20, 2025, 5:33 AM","Oct 20, 2025, 6:18 AM","","Goblet Squat",,"",0,"normal",30,15,,,
"Lower","Oct 20, 2025, 5:33 AM","Oct 20, 2025, 6:18 AM","","Leg Press (Machine)",,"",0,"warmup",200,12,,,
"Lower","Oct 20, 2025, 5:33 AM","Oct 20, 2025, 6:18 AM","","Leg Press (Machine)",,"",1,"normal",220,10,,,
"Lower","Oct 20, 2025, 5:33 AM","Oct 20, 2025, 6:18 AM","","Leg Press (Machine)",,"",2,"normal",230,10,,,
"Lower","Oct 20, 2025, 5:33 AM","Oct 20, 2025, 6:18 AM","","Glute Bridge (Machine)",,"",0,"warmup",200,12,,,
"Lower","Oct 20, 2025, 5:33 AM","Oct 20, 2025, 6:18 AM","","Glute Bridge (Machine)",,"",1,"normal",150,17,,,
"Lower","Oct 20, 2025, 5:33 AM","Oct 20, 2025, 6:18 AM","","Glute Bridge (Machine)",,"",2,"normal",150,17,,,
"Lower","Oct 20, 2025, 5:33 AM","Oct 20, 2025, 6:18 AM","","Kneeling Glute Kickback (Machine)",,"",0,"warmup",77,8,,,
"Lower","Oct 20, 2025, 5:33 AM","Oct 20, 2025, 6:18 AM","","Kneeling Glute Kickback (Machine)",,"",1,"normal",110,8,,,
"Lower","Oct 20, 2025, 5:33 AM","Oct 20, 2025, 6:18 AM","","Kneeling Glute Kickback (Machine)",,"",2,"normal",110,8,,,
"Lower","Oct 20, 2025, 5:33 AM","Oct 20, 2025, 6:18 AM","","Hack Squat (Machine)",,"",0,"warmup",157,10,,,
"Lower","Oct 20, 2025, 5:33 AM","Oct 20, 2025, 6:18 AM","","Hack Squat (Machine)",,"",1,"normal",162,10,,,
"Lower","Oct 20, 2025, 5:33 AM","Oct 20, 2025, 6:18 AM","","Hack Squat (Machine)",,"",2,"normal",167,10,,,
"Lower","Oct 20, 2025, 5:33 AM","Oct 20, 2025, 6:18 AM","","Crunch (Machine)",,"",0,"warmup",50,12,,,
"Lower","Oct 20, 2025, 5:33 AM","Oct 20, 2025, 6:18 AM","","Crunch (Machine)",,"",1,"normal",60,9,,,
"Upper","Oct 19, 2025, 8:33 AM","Oct 19, 2025, 9:29 AM","","[Back] Hammer Strength Row",,"",0,"warmup",130,16,,,
"Upper","Oct 19, 2025, 8:33 AM","Oct 19, 2025, 9:29 AM","","[Back] Hammer Strength Row",,"",1,"normal",130,16,,,
"Upper","Oct 19, 2025, 8:33 AM","Oct 19, 2025, 9:29 AM","","[Back] Hammer Strength Row",,"",2,"normal",130,14,,,
"Upper","Oct 19, 2025, 8:33 AM","Oct 19, 2025, 9:29 AM","","Lat Pulldown (Cable)",,"",0,"warmup",55,20,,,
"Upper","Oct 19, 2025, 8:33 AM","Oct 19, 2025, 9:29 AM","","Lat Pulldown (Cable)",,"",1,"normal",70,15,,,
"Upper","Oct 19, 2025, 8:33 AM","Oct 19, 2025, 9:29 AM","","Lat Pulldown (Cable)",,"",2,"normal",70,16,,,
"Upper","Oct 19, 2025, 8:33 AM","Oct 19, 2025, 9:29 AM","","[Chest] Decline Chest Press",,"",0,"warmup",80,16,,,
"Upper","Oct 19, 2025, 8:33 AM","Oct 19, 2025, 9:29 AM","","[Chest] Decline Chest Press",,"",1,"normal",80,17,,,
"Upper","Oct 19, 2025, 8:33 AM","Oct 19, 2025, 9:29 AM","","[Chest] Decline Chest Press",,"",2,"normal",80,12,,,
"Upper","Oct 19, 2025, 8:33 AM","Oct 19, 2025, 9:29 AM","","Bench Press (Smith Machine)",,"",0,"warmup",20,10,,,
"Upper","Oct 19, 2025, 8:33 AM","Oct 19, 2025, 9:29 AM","","Bench Press (Smith Machine)",,"",1,"normal",50,14,,,
"Upper","Oct 19, 2025, 8:33 AM","Oct 19, 2025, 9:29 AM","","Bench Press (Smith Machine)",,"",2,"normal",50,15,,,
"Upper","Oct 19, 2025, 8:33 AM","Oct 19, 2025, 9:29 AM","","Crunch (Machine)",,"",0,"warmup",60,20,,,
"Upper","Oct 19, 2025, 8:33 AM","Oct 19, 2025, 9:29 AM","","Crunch (Machine)",,"",1,"normal",60,20,,,
"Upper","Oct 19, 2025, 8:33 AM","Oct 19, 2025, 9:29 AM","","Crunch (Machine)",,"",2,"normal",60,12,,,
"Lower","Oct 16, 2025, 5:09 AM","Oct 16, 2025, 5:47 AM","","Goblet Squat",,"",0,"normal",35,15,,,
"Lower","Oct 16, 2025, 5:09 AM","Oct 16, 2025, 5:47 AM","","Leg Press (Machine)",,"",0,"warmup",200,10,,,
"Lower","Oct 16, 2025, 5:09 AM","Oct 16, 2025, 5:47 AM","","Leg Press (Machine)",,"",1,"normal",230,10,,,
"Lower","Oct 16, 2025, 5:09 AM","Oct 16, 2025, 5:47 AM","","Leg Press (Machine)",,"",2,"normal",230,10,,,
"Lower","Oct 16, 2025, 5:09 AM","Oct 16, 2025, 5:47 AM","","Glute Bridge (Machine)",,"",0,"warmup",200,12,,,
"Lower","Oct 16, 2025, 5:09 AM","Oct 16, 2025, 5:47 AM","","Glute Bridge (Machine)",,"",1,"normal",200,12,,,
"Lower","Oct 16, 2025, 5:09 AM","Oct 16, 2025, 5:47 AM","","Glute Bridge (Machine)",,"",2,"normal",200,12,,,
"Lower","Oct 16, 2025, 5:09 AM","Oct 16, 2025, 5:47 AM","","Kneeling Glute Kickback (Machine)",,"",0,"warmup",77,8,,,
"Lower","Oct 16, 2025, 5:09 AM","Oct 16, 2025, 5:47 AM","","Kneeling Glute Kickback (Machine)",,"",1,"normal",110,8,,,
"Lower","Oct 16, 2025, 5:09 AM","Oct 16, 2025, 5:47 AM","","Kneeling Glute Kickback (Machine)",,"",2,"normal",110,8,,,
"Lower","Oct 16, 2025, 5:09 AM","Oct 16, 2025, 5:47 AM","","Hack Squat (Machine)",,"",0,"warmup",157,10,,,
"Lower","Oct 16, 2025, 5:09 AM","Oct 16, 2025, 5:47 AM","","Hack Squat (Machine)",,"",1,"normal",162,10,,,
"Lower","Oct 16, 2025, 5:09 AM","Oct 16, 2025, 5:47 AM","","Hack Squat (Machine)",,"",2,"normal",167,10,,,
"Lower","Oct 16, 2025, 5:09 AM","Oct 16, 2025, 5:47 AM","","Crunch (Machine)",,"",0,"warmup",60,10,,,
"Lower","Oct 16, 2025, 5:09 AM","Oct 16, 2025, 5:47 AM","","Crunch (Machine)",,"",1,"normal",50,10,,,
"Upper","Oct 15, 2025, 5:17 AM","Oct 15, 2025, 6:00 AM","","[Back] High Row",,"",0,"warmup",140,11,,,
"Upper","Oct 15, 2025, 5:17 AM","Oct 15, 2025, 6:00 AM","","[Back] High Row",,"",1,"normal",140,10,,,
"Upper","Oct 15, 2025, 5:17 AM","Oct 15, 2025, 6:00 AM","","[Back] High Row",,"",2,"normal",140,10,,,
"Upper","Oct 15, 2025, 5:17 AM","Oct 15, 2025, 6:00 AM","","[Back] Hammer Strength Row",,"",0,"warmup",200,10,,,
"Upper","Oct 15, 2025, 5:17 AM","Oct 15, 2025, 6:00 AM","","[Back] Hammer Strength Row",,"",1,"normal",200,10,,,
"Upper","Oct 15, 2025, 5:17 AM","Oct 15, 2025, 6:00 AM","","[Back] Hammer Strength Row",,"",2,"normal",200,10,,,
"Upper","Oct 15, 2025, 5:17 AM","Oct 15, 2025, 6:00 AM","","[Back] Bent Over Row (Barbell)",,"",0,"warmup",65,10,,,
"Upper","Oct 15, 2025, 5:17 AM","Oct 15, 2025, 6:00 AM","","[Back] Bent Over Row (Barbell)",,"",1,"normal",75,12,,,
"Upper","Oct 15, 2025, 5:17 AM","Oct 15, 2025, 6:00 AM","","[Back] Bent Over Row (Barbell)",,"",2,"normal",85,12,,,
"Upper","Oct 15, 2025, 5:17 AM","Oct 15, 2025, 6:00 AM","","[Chest] Decline Chest Press",,"",0,"warmup",120,10,,,
"Upper","Oct 15, 2025, 5:17 AM","Oct 15, 2025, 6:00 AM","","[Chest] Decline Chest Press",,"",1,"normal",120,8,,,
"Upper","Oct 15, 2025, 5:17 AM","Oct 15, 2025, 6:00 AM","","[Chest] Decline Chest Press",,"",2,"normal",120,7,,,
"Upper","Oct 15, 2025, 5:17 AM","Oct 15, 2025, 6:00 AM","","Crunch (Machine)",,"",0,"warmup",50,15,,,
"Upper","Oct 15, 2025, 5:17 AM","Oct 15, 2025, 6:00 AM","","Crunch (Machine)",,"",1,"normal",70,7,,,
"Lower","Oct 14, 2025, 6:12 AM","Oct 14, 2025, 6:48 AM","","Goblet Squat",,"",0,"normal",30,15,,,
"Lower","Oct 14, 2025, 6:12 AM","Oct 14, 2025, 6:48 AM","","Leg Press (Machine)",,"",0,"warmup",200,10,,,
"Lower","Oct 14, 2025, 6:12 AM","Oct 14, 2025, 6:48 AM","","Leg Press (Machine)",,"",1,"normal",230,10,,,
"Lower","Oct 14, 2025, 6:12 AM","Oct 14, 2025, 6:48 AM","","Leg Press (Machine)",,"",2,"normal",230,10,,,
"Lower","Oct 14, 2025, 6:12 AM","Oct 14, 2025, 6:48 AM","","Glute Bridge (Machine)",,"",0,"warmup",170,12,,,
"Lower","Oct 14, 2025, 6:12 AM","Oct 14, 2025, 6:48 AM","","Glute Bridge (Machine)",,"",1,"normal",200,12,,,
"Lower","Oct 14, 2025, 6:12 AM","Oct 14, 2025, 6:48 AM","","Glute Bridge (Machine)",,"",2,"normal",200,12,,,
"Lower","Oct 14, 2025, 6:12 AM","Oct 14, 2025, 6:48 AM","","Kneeling Glute Kickback (Machine)",,"",0,"warmup",77,8,,,
"Lower","Oct 14, 2025, 6:12 AM","Oct 14, 2025, 6:48 AM","","Kneeling Glute Kickback (Machine)",,"",1,"normal",110,8,,,
"Lower","Oct 14, 2025, 6:12 AM","Oct 14, 2025, 6:48 AM","","Kneeling Glute Kickback (Machine)",,"",2,"normal",110,8,,,
"Lower","Oct 14, 2025, 6:12 AM","Oct 14, 2025, 6:48 AM","","Hack Squat (Machine)",,"",0,"warmup",152,10,,,
"Lower","Oct 14, 2025, 6:12 AM","Oct 14, 2025, 6:48 AM","","Hack Squat (Machine)",,"",1,"normal",157,10,,,
"Lower","Oct 14, 2025, 6:12 AM","Oct 14, 2025, 6:48 AM","","Hack Squat (Machine)",,"",2,"normal",157,10,,,
"Lower","Oct 14, 2025, 6:12 AM","Oct 14, 2025, 6:48 AM","","Crunch (Machine)",,"",0,"warmup",50,10,,,
"Lower","Oct 14, 2025, 6:12 AM","Oct 14, 2025, 6:48 AM","","Crunch (Machine)",,"",1,"normal",60,10,,,
"Lower","Oct 10, 2025, 5:23 AM","Oct 10, 2025, 6:09 AM","","Goblet Squat",,"",0,"normal",30,15,,,
"Lower","Oct 10, 2025, 5:23 AM","Oct 10, 2025, 6:09 AM","","Seated Leg Curl (Machine)",,"",0,"warmup",100,10,,,
"Lower","Oct 10, 2025, 5:23 AM","Oct 10, 2025, 6:09 AM","","Seated Leg Curl (Machine)",,"",1,"normal",100,10,,,
"Lower","Oct 10, 2025, 5:23 AM","Oct 10, 2025, 6:09 AM","","Leg Extension (Machine)",,"",0,"warmup",115,11,,,
"Lower","Oct 10, 2025, 5:23 AM","Oct 10, 2025, 6:09 AM","","Leg Extension (Machine)",,"",1,"normal",115,10,,,
"Lower","Oct 10, 2025, 5:23 AM","Oct 10, 2025, 6:09 AM","","Leg Press (Machine)",,"",0,"warmup",200,10,,,
"Lower","Oct 10, 2025, 5:23 AM","Oct 10, 2025, 6:09 AM","","Leg Press (Machine)",,"",1,"normal",230,10,,,
"Lower","Oct 10, 2025, 5:23 AM","Oct 10, 2025, 6:09 AM","","Leg Press (Machine)",,"",2,"normal",230,10,,,
"Lower","Oct 10, 2025, 5:23 AM","Oct 10, 2025, 6:09 AM","","Glute Bridge (Machine)",,"",0,"warmup",150,10,,,
"Lower","Oct 10, 2025, 5:23 AM","Oct 10, 2025, 6:09 AM","","Glute Bridge (Machine)",,"",1,"normal",200,10,,,
"Lower","Oct 10, 2025, 5:23 AM","Oct 10, 2025, 6:09 AM","","Glute Bridge (Machine)",,"",2,"normal",200,10,,,
"Lower","Oct 10, 2025, 5:23 AM","Oct 10, 2025, 6:09 AM","","Kneeling Glute Kickback (Machine)",,"",0,"warmup",77,8,,,
"Lower","Oct 10, 2025, 5:23 AM","Oct 10, 2025, 6:09 AM","","Kneeling Glute Kickback (Machine)",,"",1,"normal",110,8,,,
"Lower","Oct 10, 2025, 5:23 AM","Oct 10, 2025, 6:09 AM","","Kneeling Glute Kickback (Machine)",,"",2,"normal",110,8,,,
"Lower","Oct 10, 2025, 5:23 AM","Oct 10, 2025, 6:09 AM","","Crunch (Machine)",,"",0,"warmup",60,15,,,
"Lower","Oct 10, 2025, 5:23 AM","Oct 10, 2025, 6:09 AM","","Crunch (Machine)",,"",1,"normal",60,15,,,
"Upper","Oct 9, 2025, 5:10 AM","Oct 9, 2025, 6:00 AM","","[Back] High Row",,"",0,"warmup",110,9,,,
"Upper","Oct 9, 2025, 5:10 AM","Oct 9, 2025, 6:00 AM","","[Back] High Row",,"",1,"normal",120,9,,,
"Upper","Oct 9, 2025, 5:10 AM","Oct 9, 2025, 6:00 AM","","[Back] Hammer Strength Row",,"",0,"warmup",160,10,,,
"Upper","Oct 9, 2025, 5:10 AM","Oct 9, 2025, 6:00 AM","","[Back] Hammer Strength Row",,"",1,"normal",170,10,,,
"Upper","Oct 9, 2025, 5:10 AM","Oct 9, 2025, 6:00 AM","","[Back] Hammer Strength Row",,"",2,"normal",190,5,,,
